
Tweet:531303789051904001, 2014-11-30T06:03:45+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.09928155, MeCabTime:0.000315962, UsedTime:0.099725321

Tweet:531303790264467456, 2014-11-30T06:03:45+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099981918, MeCabTime:0.000372185, UsedTime:0.100468782

Tweet:531303791199387649, 2014-11-30T06:03:45+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=8&z=7&date=201411091330, filename:img/2014/11/09/x57y8_1330.png, 
readed png, RainTime:0.099152553, MeCabTime:0.0003564, UsedTime:0.099622096

Tweet:531303792868724736, 2014-11-30T06:03:45+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099212756, MeCabTime:0.000348369, UsedTime:0.099706884

Tweet:531303795188187136, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099287695, MeCabTime:0.000317708, UsedTime:0.099733633

Tweet:531303795448639488, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099582775, MeCabTime:0.000386641, UsedTime:0.100127677

Tweet:531303795330793473, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099279804, MeCabTime:0.000323365, UsedTime:0.099718616

Tweet:531303797050462208, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099770998, MeCabTime:0.000295429, UsedTime:0.100180337

Tweet:531303796995932160, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093396863, MeCabTime:0.00036939, UsedTime:0.093879466

Tweet:531303797826400256, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.098880102, MeCabTime:0.000403892, UsedTime:0.099422978

Tweet:531303797977387008, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099441277, MeCabTime:0.000357239, UsedTime:0.099927163

Tweet:531303800770793472, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=8&z=7&date=201411091330, filename:img/2014/11/09/x57y8_1330.png, 
readed png, RainTime:0.104673018, MeCabTime:0.000311981, UsedTime:0.105103869

Tweet:531303801437687808, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09958969, MeCabTime:0.000306254, UsedTime:0.100035696

Tweet:531303805086744577, 2014-11-30T06:03:46+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093254316, MeCabTime:0.000415556, UsedTime:0.093808158

Tweet:531303806324072448, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098762489, MeCabTime:0.000363455, UsedTime:0.099265207

Tweet:531303806902874114, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.100419194, MeCabTime:0.000405359, UsedTime:0.100954179

Tweet:531303807615909888, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.09909647, MeCabTime:0.000308838, UsedTime:0.099525296

Tweet:531303808291176448, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099200184, MeCabTime:0.000316381, UsedTime:0.099634807

Tweet:531303809835073537, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099460483, MeCabTime:0.000396349, UsedTime:0.099972

Tweet:531303811264958464, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093649549, MeCabTime:0.000405429, UsedTime:0.094165257

Tweet:531303811344633857, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=8&z=7&date=201411091330, filename:img/2014/11/09/x57y8_1330.png, 
readed png, RainTime:0.103815995, MeCabTime:0.000350254, UsedTime:0.1043023

Tweet:531303812489703424, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=6&z=7&date=201411091330, filename:img/2014/11/09/x57y6_1330.png, 
readed png, RainTime:0.099260667, MeCabTime:0.000343549, UsedTime:0.099727626

Tweet:531303812573564928, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099270725, MeCabTime:0.000335098, UsedTime:0.099724692

Tweet:531303813626343424, 2014-11-30T06:03:47+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09920654, MeCabTime:0.000451734, UsedTime:0.099771487

Tweet:531303814091898881, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=54&y=4&z=7&date=201411091330, filename:img/2014/11/09/x54y4_1330.png, 
readed png, RainTime:0.093267866, MeCabTime:0.000354165, UsedTime:0.093735593

Tweet:531303814578851840, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099066578, MeCabTime:0.000410667, UsedTime:0.099614623

Tweet:531303815052419072, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099649264, MeCabTime:0.000315473, UsedTime:0.100092407

Tweet:531303817854218241, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099679436, MeCabTime:0.000337124, UsedTime:0.100137594

Tweet:531303822111432704, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098941702, MeCabTime:0.0003256, UsedTime:0.099383797

Tweet:531303822623141888, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099164077, MeCabTime:0.000311282, UsedTime:0.099589619

Tweet:531303822795481091, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.093491987, MeCabTime:0.000451733, UsedTime:0.094056234

Tweet:531303823584006144, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099074959, MeCabTime:0.000435042, UsedTime:0.099655201

Tweet:531303824082739200, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099813181, MeCabTime:0.000331886, UsedTime:0.100271201

Tweet:531303824250523648, 2014-11-30T06:03:48+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099593321, MeCabTime:0.000322108, UsedTime:0.100035417

Tweet:531303825018089472, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099126921, MeCabTime:0.000301435, UsedTime:0.099555956

Tweet:531303825878310912, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099139073, MeCabTime:0.000387968, UsedTime:0.099641721

Tweet:531303825643040768, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09329224, MeCabTime:0.000358705, UsedTime:0.09376304

Tweet:531303826431565824, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098807188, MeCabTime:0.000395441, UsedTime:0.099350133

Tweet:531303827014569984, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.098906013, MeCabTime:0.000326578, UsedTime:0.099363264

Tweet:531303826402590721, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099610921, MeCabTime:0.000413111, UsedTime:0.100144718

Tweet:531303830424522753, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099025302, MeCabTime:0.000328533, UsedTime:0.099491981

Tweet:531303831586357248, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09982268, MeCabTime:0.000310724, UsedTime:0.100248014

Tweet:531303831896748032, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.093284838, MeCabTime:0.00046647, UsedTime:0.093865358

Tweet:531303833914183681, 2014-11-30T06:03:49+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099286508, MeCabTime:0.000389435, UsedTime:0.099812832

Tweet:531303835235385345, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099279035, MeCabTime:0.00032567, UsedTime:0.099732934

Tweet:531303836150140928, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099646401, MeCabTime:0.000364222, UsedTime:0.100132146

Tweet:531303839362990080, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=7&z=7&date=201411091330, filename:img/2014/11/09/x57y7_1330.png, 
readed png, RainTime:0.098981512, MeCabTime:0.000559289, UsedTime:0.099657576

Tweet:531303839400747008, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099528928, MeCabTime:0.000495035, UsedTime:0.100136616

Tweet:531303840046252032, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093066514, MeCabTime:0.000428965, UsedTime:0.093606876

Tweet:531303840591540226, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09970793, MeCabTime:0.000349486, UsedTime:0.10019228

Tweet:531303841199714305, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099470122, MeCabTime:0.000363174, UsedTime:0.099962223

Tweet:531303841010962432, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099935613, MeCabTime:0.000352349, UsedTime:0.100408718

Tweet:531303842466365440, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09891635, MeCabTime:0.000316031, UsedTime:0.099349714

Tweet:531303843561086976, 2014-11-30T06:03:50+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099364521, MeCabTime:0.000357168, UsedTime:0.099836718

Tweet:531303843976343552, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093447847, MeCabTime:0.000405988, UsedTime:0.093965511

Tweet:531303845885140992, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.098875353, MeCabTime:0.000500622, UsedTime:0.09951454

Tweet:531303845960232960, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09982701, MeCabTime:0.00036059, UsedTime:0.100315689

Tweet:531303846148976640, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099570902, MeCabTime:0.000316521, UsedTime:0.100009157

Tweet:531303847516327937, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099552674, MeCabTime:0.000306673, UsedTime:0.099978216

Tweet:531303847642157056, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093550025, MeCabTime:0.000438743, UsedTime:0.094103867

Tweet:531303849764880384, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099375695, MeCabTime:0.000388807, UsedTime:0.099904325

Tweet:531303849957408768, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.100486381, MeCabTime:0.000319384, UsedTime:0.100933715

Tweet:531303851748765696, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099602052, MeCabTime:0.000423169, UsedTime:0.100147023

Tweet:531303852901806080, 2014-11-30T06:03:51+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099714496, MeCabTime:0.000315962, UsedTime:0.100145486

Tweet:531303854554365952, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093335612, MeCabTime:0.000376096, UsedTime:0.093837143

Tweet:531303854600486912, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099120775, MeCabTime:0.000336146, UsedTime:0.099595137

Tweet:531303854483046401, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=54&y=4&z=7&date=201411091330, filename:img/2014/11/09/x54y4_1330.png, 
readed png, RainTime:0.099722807, MeCabTime:0.000335169, UsedTime:0.100186763

Tweet:531303855720370177, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.100274972, MeCabTime:0.000316731, UsedTime:0.100712389

Tweet:531303855850409985, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09938261, MeCabTime:0.000340616, UsedTime:0.099837137

Tweet:531303856345337856, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093663726, MeCabTime:0.000373302, UsedTime:0.09415045

Tweet:531303856374689792, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098966985, MeCabTime:0.000346552, UsedTime:0.0995012

Tweet:531303856961900544, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099282667, MeCabTime:0.00038741, UsedTime:0.099808921

Tweet:531303857821732864, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099713448, MeCabTime:0.00036513, UsedTime:0.100198566

Tweet:531303861416259584, 2014-11-30T06:03:52+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099391759, MeCabTime:0.000298921, UsedTime:0.099803893

Tweet:531303861995454465, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=7&z=7&date=201411091330, filename:img/2014/11/09/x57y7_1330.png, 
readed png, RainTime:0.093488983, MeCabTime:0.000433435, UsedTime:0.094037866

Tweet:531303863077183488, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09901301, MeCabTime:0.00037812, UsedTime:0.099544851

Tweet:531303863744086017, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099659391, MeCabTime:0.000387758, UsedTime:0.100175518

Tweet:531303863274315776, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099986737, MeCabTime:0.000345435, UsedTime:0.100451881

Tweet:531303863874105347, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099191873, MeCabTime:0.000299689, UsedTime:0.099605544

Tweet:531303863723118592, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=57&y=6&z=7&date=201411091330, filename:img/2014/11/09/x57y6_1330.png, 
readed png, RainTime:0.09345986, MeCabTime:0.000401168, UsedTime:0.093973193

Tweet:531303865107238913, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099448889, MeCabTime:0.000333283, UsedTime:0.099915639

Tweet:531303866021580800, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.100252763, MeCabTime:0.000327905, UsedTime:0.100703868

Tweet:531303866491363328, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099814578, MeCabTime:0.000325181, UsedTime:0.100257093

Tweet:531303866776969217, 2014-11-30T06:03:53+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093622171, MeCabTime:0.000459626, UsedTime:0.094195987

Tweet:531303868013883392, 2014-11-30T06:03:54+09:00, not japanese, Tweet:531303869133778944, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099248934, MeCabTime:0.000329931, UsedTime:0.099687118

Tweet:531303869620318208, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099441556, MeCabTime:0.000314774, UsedTime:0.099885537

Tweet:531303870832451584, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099799842, MeCabTime:0.000314285, UsedTime:0.100235162

Tweet:531303870849224706, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099261575, MeCabTime:0.000317848, UsedTime:0.09970835

Tweet:531303872367575040, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093999593, MeCabTime:0.000401797, UsedTime:0.094514393

Tweet:531303873273937921, 2014-11-30T06:03:54+09:00, not japanese, Tweet:531303873307090944, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.098847626, MeCabTime:0.000341734, UsedTime:0.099296426

Tweet:531303874041098240, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.09957635, MeCabTime:0.000334609, UsedTime:0.100039537

Tweet:531303874896744448, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099793137, MeCabTime:0.000316172, UsedTime:0.100227131

Tweet:531303875374874625, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=54&y=5&z=7&date=201411091330, filename:img/2014/11/09/x54y5_1330.png, 
readed png, RainTime:0.099439181, MeCabTime:0.0004004, UsedTime:0.099954191

Tweet:531303875806887936, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.093458463, MeCabTime:0.0003872, UsedTime:0.09395671

Tweet:531303877493022720, 2014-11-30T06:03:54+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=7&z=7&date=201411091330, filename:img/2014/11/09/x56y7_1330.png, 
readed png, RainTime:0.098803905, MeCabTime:0.000346483, UsedTime:0.099291258

Tweet:531303880429039616, 2014-11-30T06:03:55+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.099521245, MeCabTime:0.000331677, UsedTime:0.099983734

Tweet:531303881255292928, 2014-11-30T06:03:55+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.09969529, MeCabTime:0.000388527, UsedTime:0.100202616

Tweet:531303882224594944, 2014-11-30T06:03:55+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=56&y=6&z=7&date=201411091330, filename:img/2014/11/09/x56y6_1330.png, 
readed png, RainTime:0.099832667, MeCabTime:0.000375327, UsedTime:0.10031974

Tweet:531303882581098498, 2014-11-30T06:03:55+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.093250755, MeCabTime:0.000444749, UsedTime:0.093808717

Tweet:531303882903662593, 2014-11-30T06:03:55+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
readed png, RainTime:0.098978509, MeCabTime:0.000374209, UsedTime:0.099489746

Tweet:531303883172098049, 2014-11-30T06:03:55+09:00, normal, url:http://weather.map.c.yimg.jp/weather?x=55&y=6&z=7&date=201411091330, filename:img/2014/11/09/x55y6_1330.png, 
